,Unnamed: 0,image_id,location,filename,datetime,frame_num,seq_id,category_id,category_name,datetime_obj,date,uid
952,99321,8d03d94e-21bc-11ea-a13a-137349068a90,385,8d03d94e-21bc-11ea-a13a-137349068a90.jpg,2013-09-06 01:42:04.000,1,91640b4e-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-09-06 01:42:04,2013-09-06,test1_10
306,31501,97f31298-21bc-11ea-a13a-137349068a90,123,97f31298-21bc-11ea-a13a-137349068a90.jpg,2013-07-24 12:50:02.000,2,302ce188-7d42-11eb-8fb5-0242ac1c0002,316,cercopithecus lhoesti,2013-07-24 12:50:02,2013-07-24,test1_11
2596,49141,9282fc10-21bc-11ea-a13a-137349068a90,110,9282fc10-21bc-11ea-a13a-137349068a90.jpg,2013-07-26 23:47:03.000,6,2ffdf760-7d42-11eb-8fb5-0242ac1c0002,91,cricetomys gambianus,2013-07-26 23:47:03,2013-07-26,test1_12
401,43671,9164eeb0-21bc-11ea-a13a-137349068a90,385,9164eeb0-21bc-11ea-a13a-137349068a90.jpg,2013-10-03 17:29:01.000,15,30279c3c-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2013-10-03 17:29:01,2013-10-03,test1_13
3155,87362,87be55d6-21bc-11ea-a13a-137349068a90,110,87be55d6-21bc-11ea-a13a-137349068a90.jpg,2014-07-09 22:20:00.000,8,98788e28-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2014-07-09 22:20:00,2014-07-09,test1_14
1741,186697,93be41e8-21bc-11ea-a13a-137349068a90,123,93be41e8-21bc-11ea-a13a-137349068a90.jpg,2013-07-25 13:16:01.000,3,97cd290c-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2013-07-25 13:16:01,2013-07-25,test1_15
1311,136728,93678902-21bc-11ea-a13a-137349068a90,385,93678902-21bc-11ea-a13a-137349068a90.jpg,2013-10-02 17:31:02.000,3,9675e5c6-21bc-11ea-a13a-137349068a90,315,francolinus nobilis,2013-10-02 17:31:02,2013-10-02,test1_16
2431,35890,8e3dc360-21bc-11ea-a13a-137349068a90,231,8e3dc360-21bc-11ea-a13a-137349068a90.jpg,2014-06-15 08:37:04.000,24,3029734a-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-06-15 08:37:04,2014-06-15,test1_17
319,32765,8f714220-21bc-11ea-a13a-137349068a90,385,8f714220-21bc-11ea-a13a-137349068a90.jpg,2014-07-28 17:07:00.000,15,302b744c-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-28 17:07:00,2014-07-28,test1_18
3206,91216,893addb2-21bc-11ea-a13a-137349068a90,167,893addb2-21bc-11ea-a13a-137349068a90.jpg,2013-08-02 13:33:03.000,39,30251f8e-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-08-02 13:33:03,2013-08-02,test1_19
3818,137463,8967fa2c-21bc-11ea-a13a-137349068a90,167,8967fa2c-21bc-11ea-a13a-137349068a90.jpg,2013-07-26 10:25:01.000,2,302b113c-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2013-07-26 10:25:01,2013-07-26,test1_20
4224,170286,8dd13cc2-21bc-11ea-a13a-137349068a90,167,8dd13cc2-21bc-11ea-a13a-137349068a90.jpg,2013-08-02 13:34:01.000,46,30252010-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-08-02 13:34:01,2013-08-02,test1_21
577,66223,8c18eab0-21bc-11ea-a13a-137349068a90,123,8c18eab0-21bc-11ea-a13a-137349068a90.jpg,2014-06-19 21:56:00.000,4,96ac7ef6-21bc-11ea-a13a-137349068a90,318,atherurus africanus,2014-06-19 21:56:00,2014-06-19,test1_22
2911,69923,966a1ea8-21bc-11ea-a13a-137349068a90,167,966a1ea8-21bc-11ea-a13a-137349068a90.jpg,2013-07-26 12:19:02.000,49,302b8ec8-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-26 12:19:02,2013-07-26,test1_23
1585,164181,95ec340c-21bc-11ea-a13a-137349068a90,123,95ec340c-21bc-11ea-a13a-137349068a90.jpg,2014-06-30 19:31:04.000,8,3000b806-7d42-11eb-8fb5-0242ac1c0002,318,atherurus africanus,2014-06-30 19:31:04,2014-06-30,test1_24
7,1198,8d8f9dbc-21bc-11ea-a13a-137349068a90,385,8d8f9dbc-21bc-11ea-a13a-137349068a90.jpg,2014-08-06 19:07:03.000,5,3020d492-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-06 19:07:03,2014-08-06,test1_25
2725,58054,8f218f96-21bc-11ea-a13a-137349068a90,167,8f218f96-21bc-11ea-a13a-137349068a90.jpg,2013-07-26 12:17:02.000,5,302b8cd4-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-26 12:17:02,2013-07-26,test1_26
2016,11223,993a8230-21bc-11ea-a13a-137349068a90,110,993a8230-21bc-11ea-a13a-137349068a90.jpg,2013-08-21 06:25:03.000,118,302aea2c-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-08-21 06:25:03,2013-08-21,test1_27
4504,191927,90264de6-21bc-11ea-a13a-137349068a90,167,90264de6-21bc-11ea-a13a-137349068a90.jpg,2013-08-11 11:06:01.000,1,94a19510-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2013-08-11 11:06:01,2013-08-11,test1_28
340,35558,92e9c09e-21bc-11ea-a13a-137349068a90,385,92e9c09e-21bc-11ea-a13a-137349068a90.jpg,2014-07-28 17:04:02.000,15,2fff5e02-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-28 17:04:02,2014-07-28,test1_29
273,28887,8bb79f44-21bc-11ea-a13a-137349068a90,144,8bb79f44-21bc-11ea-a13a-137349068a90.jpg,2014-08-21 10:34:05.000,8,985be7a0-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2014-08-21 10:34:05,2014-08-21,test1_30
1497,153662,93a7902e-21bc-11ea-a13a-137349068a90,123,93a7902e-21bc-11ea-a13a-137349068a90.jpg,2014-06-29 20:23:02.000,25,2ffff61e-7d42-11eb-8fb5-0242ac1c0002,318,atherurus africanus,2014-06-29 20:23:02,2014-06-29,test1_31
2998,78916,946b7d04-21bc-11ea-a13a-137349068a90,110,946b7d04-21bc-11ea-a13a-137349068a90.jpg,2013-08-21 06:24:05.000,97,302ae914-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-08-21 06:24:05,2013-08-21,test1_32
4251,173197,8f6145d2-21bc-11ea-a13a-137349068a90,231,8f6145d2-21bc-11ea-a13a-137349068a90.jpg,2014-06-18 10:42:01.000,3,94422648-21bc-11ea-a13a-137349068a90,316,cercopithecus lhoesti,2014-06-18 10:42:01,2014-06-18,test1_33
484,54765,93fe4b4e-21bc-11ea-a13a-137349068a90,123,93fe4b4e-21bc-11ea-a13a-137349068a90.jpg,2014-06-30 18:57:00.000,10,302c5d62-7d42-11eb-8fb5-0242ac1c0002,318,atherurus africanus,2014-06-30 18:57:00,2014-06-30,test1_34
3986,150818,90097892-21bc-11ea-a13a-137349068a90,110,90097892-21bc-11ea-a13a-137349068a90.jpg,2013-08-08 02:48:05.000,7,989837dc-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-08-08 02:48:05,2013-08-08,test1_35
1851,201805,87d2f478-21bc-11ea-a13a-137349068a90,314,87d2f478-21bc-11ea-a13a-137349068a90.jpg,2013-08-11 02:17:02.000,1,8e3d905c-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2013-08-11 02:17:02,2013-08-11,test1_36
76,9283,97523d5a-21bc-11ea-a13a-137349068a90,385,97523d5a-21bc-11ea-a13a-137349068a90.jpg,2013-10-01 18:52:04.000,23,30025878-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-10-01 18:52:04,2013-10-01,test1_37
868,91299,8a9f04e4-21bc-11ea-a13a-137349068a90,385,8a9f04e4-21bc-11ea-a13a-137349068a90.jpg,2014-08-27 07:06:00.000,3,98f4bffc-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2014-08-27 07:06:00,2014-08-27,test1_38
1705,181371,954dedb0-21bc-11ea-a13a-137349068a90,123,954dedb0-21bc-11ea-a13a-137349068a90.jpg,2013-08-23 11:10:00.000,70,30003ade-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-08-23 11:10:00,2013-08-23,test1_39
689,77437,91006666-21bc-11ea-a13a-137349068a90,123,91006666-21bc-11ea-a13a-137349068a90.jpg,2013-07-25 16:54:02.000,4,97350ea6-21bc-11ea-a13a-137349068a90,319,pan troglodytes,2013-07-25 16:54:02,2013-07-25,test1_40
1369,140591,96b2dc74-21bc-11ea-a13a-137349068a90,385,96b2dc74-21bc-11ea-a13a-137349068a90.jpg,2014-07-28 17:11:01.000,27,30250df0-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-28 17:11:01,2014-07-28,test1_41
4668,202389,88ba7352-21bc-11ea-a13a-137349068a90,167,88ba7352-21bc-11ea-a13a-137349068a90.jpg,2014-07-01 16:24:00.000,2,2ffde2a2-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-01 16:24:00,2014-07-01,test1_42
1503,154955,900fbdec-21bc-11ea-a13a-137349068a90,123,900fbdec-21bc-11ea-a13a-137349068a90.jpg,2013-07-22 12:59:02.000,11,30253ac8-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-22 12:59:02,2013-07-22,test1_43
3412,106965,8b7ed11e-21bc-11ea-a13a-137349068a90,167,8b7ed11e-21bc-11ea-a13a-137349068a90.jpg,2013-08-11 10:51:01.000,8,302c36ac-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-08-11 10:51:01,2013-08-11,test1_44
54,6698,8e228b54-21bc-11ea-a13a-137349068a90,123,8e228b54-21bc-11ea-a13a-137349068a90.jpg,2013-07-22 12:59:01.000,4,30253a32-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-22 12:59:01,2013-07-22,test1_45
4349,186947,8d598cb8-21bc-11ea-a13a-137349068a90,167,8d598cb8-21bc-11ea-a13a-137349068a90.jpg,2013-08-24 07:01:01.000,1,30281f90-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-08-24 07:01:01,2013-08-24,test1_46
1065,112337,883a0140-21bc-11ea-a13a-137349068a90,385,883a0140-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 07:24:02.000,8,2ffda292-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2014-07-27 07:24:02,2014-07-27,test1_47
2121,15869,90b18708-21bc-11ea-a13a-137349068a90,231,90b18708-21bc-11ea-a13a-137349068a90.jpg,2014-07-01 04:16:04.000,6,302ff86e-7d42-11eb-8fb5-0242ac1c0002,354,nandinia binotata,2014-07-01 04:16:04,2014-07-01,test1_48
1821,196864,8ceb5220-21bc-11ea-a13a-137349068a90,123,8ceb5220-21bc-11ea-a13a-137349068a90.jpg,2014-06-23 20:56:02.000,10,3029c700-7d42-11eb-8fb5-0242ac1c0002,318,atherurus africanus,2014-06-23 20:56:02,2014-06-23,test1_49
1059,112331,983c3e28-21bc-11ea-a13a-137349068a90,385,983c3e28-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 07:23:04.000,2,2ffda292-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2014-07-27 07:23:04,2014-07-27,test1_50
895,92873,8849e236-21bc-11ea-a13a-137349068a90,385,8849e236-21bc-11ea-a13a-137349068a90.jpg,2014-07-28 17:11:00.000,13,30250d64-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-28 17:11:00,2014-07-28,test1_51
951,96921,958cdba6-21bc-11ea-a13a-137349068a90,123,958cdba6-21bc-11ea-a13a-137349068a90.jpg,2013-07-25 13:25:02.000,10,2fff3ada-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-25 13:25:02,2013-07-25,test1_52
3140,86118,984ce502-21bc-11ea-a13a-137349068a90,167,984ce502-21bc-11ea-a13a-137349068a90.jpg,2014-06-10 17:33:02.000,3,302d206c-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-06-10 17:33:02,2014-06-10,test1_53
4403,188174,8b41242c-21bc-11ea-a13a-137349068a90,417,8b41242c-21bc-11ea-a13a-137349068a90.jpg,2014-07-29 08:27:02.000,2,8f1e2842-21bc-11ea-a13a-137349068a90,316,cercopithecus lhoesti,2014-07-29 08:27:02,2014-07-29,test1_54
1528,161884,8bc9b878-21bc-11ea-a13a-137349068a90,123,8bc9b878-21bc-11ea-a13a-137349068a90.jpg,2014-06-08 12:37:02.000,13,302da780-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-06-08 12:37:02,2014-06-08,test1_55
2824,63896,949844f6-21bc-11ea-a13a-137349068a90,167,949844f6-21bc-11ea-a13a-137349068a90.jpg,2013-07-25 17:21:04.000,3,3024cfa2-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-25 17:21:04,2013-07-25,test1_56
106,13532,8805486a-21bc-11ea-a13a-137349068a90,123,8805486a-21bc-11ea-a13a-137349068a90.jpg,2014-06-25 22:24:01.000,11,3000bcac-7d42-11eb-8fb5-0242ac1c0002,318,atherurus africanus,2014-06-25 22:24:01,2014-06-25,test1_57
506,56966,90a8a2fa-21bc-11ea-a13a-137349068a90,123,90a8a2fa-21bc-11ea-a13a-137349068a90.jpg,2013-08-25 12:47:00.000,11,302e6256-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-08-25 12:47:00,2013-08-25,test1_58
416,44354,959c4a28-21bc-11ea-a13a-137349068a90,123,959c4a28-21bc-11ea-a13a-137349068a90.jpg,2014-06-29 20:23:02.000,32,2ffff6aa-7d42-11eb-8fb5-0242ac1c0002,318,atherurus africanus,2014-06-29 20:23:02,2014-06-29,test1_59
2063,12547,8ad5f332-21bc-11ea-a13a-137349068a90,167,8ad5f332-21bc-11ea-a13a-137349068a90.jpg,2013-07-27 11:33:05.000,5,302bb7fe-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2013-07-27 11:33:05,2013-07-27,test1_60
140,14610,8d621a7c-21bc-11ea-a13a-137349068a90,123,8d621a7c-21bc-11ea-a13a-137349068a90.jpg,2014-06-29 19:36:04.000,12,302ce02a-7d42-11eb-8fb5-0242ac1c0002,318,atherurus africanus,2014-06-29 19:36:04,2014-06-29,test1_61
855,90592,913f179e-21bc-11ea-a13a-137349068a90,123,913f179e-21bc-11ea-a13a-137349068a90.jpg,2013-08-04 15:30:04.000,13,300065c2-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-08-04 15:30:04,2013-08-04,test1_62
4673,202394,8d839af8-21bc-11ea-a13a-137349068a90,167,8d839af8-21bc-11ea-a13a-137349068a90.jpg,2014-07-01 16:24:01.000,7,2ffde2a2-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-01 16:24:01,2014-07-01,test1_63
611,68617,8f833fb6-21bc-11ea-a13a-137349068a90,123,8f833fb6-21bc-11ea-a13a-137349068a90.jpg,2013-08-14 22:48:04.000,4,9552ea04-21bc-11ea-a13a-137349068a90,318,atherurus africanus,2013-08-14 22:48:04,2013-08-14,test1_64
1732,184585,9123479e-21bc-11ea-a13a-137349068a90,123,9123479e-21bc-11ea-a13a-137349068a90.jpg,2013-08-27 19:05:04.000,6,9845bff2-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-08-27 19:05:04,2013-08-27,test1_65
1079,114470,8d297b7c-21bc-11ea-a13a-137349068a90,385,8d297b7c-21bc-11ea-a13a-137349068a90.jpg,2014-08-21 22:47:01.000,6,98eed6f0-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2014-08-21 22:47:01,2014-08-21,test1_66
2846,66558,969ef7a4-21bc-11ea-a13a-137349068a90,110,969ef7a4-21bc-11ea-a13a-137349068a90.jpg,2014-06-27 14:07:00.000,2,98e71410-21bc-11ea-a13a-137349068a90,316,cercopithecus lhoesti,2014-06-27 14:07:00,2014-06-27,test1_67
71,9200,968f112c-21bc-11ea-a13a-137349068a90,123,968f112c-21bc-11ea-a13a-137349068a90.jpg,2014-06-13 15:18:03.000,13,3028cc10-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2014-06-13 15:18:03,2014-06-13,test1_68
1221,123920,8f2152d8-21bc-11ea-a13a-137349068a90,385,8f2152d8-21bc-11ea-a13a-137349068a90.jpg,2013-09-04 23:18:03.000,6,98e86842-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-09-04 23:18:03,2013-09-04,test1_69
2332,26810,94bada52-21bc-11ea-a13a-137349068a90,110,94bada52-21bc-11ea-a13a-137349068a90.jpg,2013-08-01 23:50:03.000,5,3029d65a-7d42-11eb-8fb5-0242ac1c0002,91,cricetomys gambianus,2013-08-01 23:50:03,2013-08-01,test1_70
1032,109966,886143fe-21bc-11ea-a13a-137349068a90,123,886143fe-21bc-11ea-a13a-137349068a90.jpg,2013-08-05 11:59:00.000,3,92e6a8e6-21bc-11ea-a13a-137349068a90,316,cercopithecus lhoesti,2013-08-05 11:59:00,2013-08-05,test1_71
4271,175717,8db1380a-21bc-11ea-a13a-137349068a90,110,8db1380a-21bc-11ea-a13a-137349068a90.jpg,2013-08-04 18:15:03.000,25,302b91fc-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-08-04 18:15:03,2013-08-04,test1_72
2664,54531,9198561a-21bc-11ea-a13a-137349068a90,167,9198561a-21bc-11ea-a13a-137349068a90.jpg,2013-08-08 07:39:02.000,13,302a6fd4-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-08-08 07:39:02,2013-08-08,test1_73
2847,66559,98e7130c-21bc-11ea-a13a-137349068a90,110,98e7130c-21bc-11ea-a13a-137349068a90.jpg,2014-06-27 14:07:00.000,3,98e71410-21bc-11ea-a13a-137349068a90,316,cercopithecus lhoesti,2014-06-27 14:07:00,2014-06-27,test1_74
4300,179038,8770f534-21bc-11ea-a13a-137349068a90,167,8770f534-21bc-11ea-a13a-137349068a90.jpg,2014-07-01 16:24:05.000,36,2ffde40a-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-01 16:24:05,2014-07-01,test1_75
4428,189100,8be1062c-21bc-11ea-a13a-137349068a90,167,8be1062c-21bc-11ea-a13a-137349068a90.jpg,2013-07-29 17:29:03.000,15,302e276e-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-29 17:29:03,2013-07-29,test1_76
3987,150819,869d4d4c-21bc-11ea-a13a-137349068a90,110,869d4d4c-21bc-11ea-a13a-137349068a90.jpg,2013-08-08 02:48:05.000,8,989837dc-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-08-08 02:48:05,2013-08-08,test1_77
1194,123300,890e47ac-21bc-11ea-a13a-137349068a90,385,890e47ac-21bc-11ea-a13a-137349068a90.jpg,2013-09-22 19:39:03.000,8,981f59f2-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2013-09-22 19:39:03,2013-09-22,test1_78
1709,181902,871ac5ec-21bc-11ea-a13a-137349068a90,123,871ac5ec-21bc-11ea-a13a-137349068a90.jpg,2014-06-25 22:20:05.000,4,30003ce6-7d42-11eb-8fb5-0242ac1c0002,318,atherurus africanus,2014-06-25 22:20:05,2014-06-25,test1_79
1301,135270,95bc2afa-21bc-11ea-a13a-137349068a90,385,95bc2afa-21bc-11ea-a13a-137349068a90.jpg,2013-10-03 17:29:02.000,26,30279cbe-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-10-03 17:29:02,2013-10-03,test1_80
1812,196855,8fb68010-21bc-11ea-a13a-137349068a90,123,8fb68010-21bc-11ea-a13a-137349068a90.jpg,2014-06-23 20:55:04.000,1,3029c700-7d42-11eb-8fb5-0242ac1c0002,318,atherurus africanus,2014-06-23 20:55:04,2014-06-23,test1_81
1043,110809,86c100b6-21bc-11ea-a13a-137349068a90,123,86c100b6-21bc-11ea-a13a-137349068a90.jpg,2013-08-23 11:07:04.000,11,30003836-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-08-23 11:07:04,2013-08-23,test1_82
78,9285,8bea5b8c-21bc-11ea-a13a-137349068a90,385,8bea5b8c-21bc-11ea-a13a-137349068a90.jpg,2013-10-01 18:52:04.000,25,30025878-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-10-01 18:52:04,2013-10-01,test1_83
3056,81246,949c9420-21bc-11ea-a13a-137349068a90,110,949c9420-21bc-11ea-a13a-137349068a90.jpg,2013-08-21 06:26:01.000,155,302aecca-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-08-21 06:26:01,2013-08-21,test1_84
4011,153195,8933ac54-21bc-11ea-a13a-137349068a90,167,8933ac54-21bc-11ea-a13a-137349068a90.jpg,2013-07-26 12:18:03.000,22,302b8dce-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-26 12:18:03,2013-07-26,test1_85
2879,68675,87f2eb8e-21bc-11ea-a13a-137349068a90,110,87f2eb8e-21bc-11ea-a13a-137349068a90.jpg,2013-07-26 08:25:03.000,2,8df6cc9e-21bc-11ea-a13a-137349068a90,315,francolinus nobilis,2013-07-26 08:25:03,2013-07-26,test1_86
949,96919,98e17ee2-21bc-11ea-a13a-137349068a90,123,98e17ee2-21bc-11ea-a13a-137349068a90.jpg,2013-07-25 13:25:01.000,8,2fff3ada-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-25 13:25:01,2013-07-25,test1_87
3775,133695,95396868-21bc-11ea-a13a-137349068a90,110,95396868-21bc-11ea-a13a-137349068a90.jpg,2013-08-21 06:24:01.000,64,302ae75c-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-08-21 06:24:01,2013-08-21,test1_88
816,88295,8ba38770-21bc-11ea-a13a-137349068a90,123,8ba38770-21bc-11ea-a13a-137349068a90.jpg,2013-08-27 09:50:01.000,4,98ff111e-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2013-08-27 09:50:01,2013-08-27,test1_89
1833,199562,94397da4-21bc-11ea-a13a-137349068a90,123,94397da4-21bc-11ea-a13a-137349068a90.jpg,2013-08-23 11:00:04.000,23,3023495c-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-08-23 11:00:04,2013-08-23,test1_90
933,95662,8c5ab35a-21bc-11ea-a13a-137349068a90,123,8c5ab35a-21bc-11ea-a13a-137349068a90.jpg,2013-08-27 21:07:02.000,1,989ef036-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-08-27 21:07:02,2013-08-27,test1_91
152,15947,8bd89a00-21bc-11ea-a13a-137349068a90,385,8bd89a00-21bc-11ea-a13a-137349068a90.jpg,2014-07-28 17:10:04.000,5,30250ce2-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-28 17:10:04,2014-07-28,test1_92
776,84629,89b9f6a6-21bc-11ea-a13a-137349068a90,385,89b9f6a6-21bc-11ea-a13a-137349068a90.jpg,2013-09-14 12:12:03.000,8,3020ce8e-7d42-11eb-8fb5-0242ac1c0002,316,cercopithecus lhoesti,2013-09-14 12:12:03,2013-09-14,test1_93
1862,1962,892be064-21bc-11ea-a13a-137349068a90,110,892be064-21bc-11ea-a13a-137349068a90.jpg,2013-08-21 06:27:00.000,194,302aeebe-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-08-21 06:27:00,2013-08-21,test1_94
2080,13412,9859d2c6-21bc-11ea-a13a-137349068a90,231,9859d2c6-21bc-11ea-a13a-137349068a90.jpg,2013-07-26 19:58:03.000,2,98f25a32-21bc-11ea-a13a-137349068a90,318,atherurus africanus,2013-07-26 19:58:03,2013-07-26,test1_95
1443,147987,90edc88a-21bc-11ea-a13a-137349068a90,314,90edc88a-21bc-11ea-a13a-137349068a90.jpg,2013-08-21 17:26:03.000,12,30002bd4-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-08-21 17:26:03,2013-08-21,test1_96
2967,75146,8c0a7fb6-21bc-11ea-a13a-137349068a90,167,8c0a7fb6-21bc-11ea-a13a-137349068a90.jpg,2013-07-25 17:22:03.000,23,3024d114-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-25 17:22:03,2013-07-25,test1_97
