,image_id,location,filename,datetime,frame_num,seq_id,category_id,category_name,datetime_obj,date
14067,921b160e-21bc-11ea-a13a-137349068a90,333,921b160e-21bc-11ea-a13a-137349068a90.jpg,2014-07-28 21:23:03.000,4,96dc5b4e-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2014-07-28 21:23:03,2014-07-28
14068,93d15738-21bc-11ea-a13a-137349068a90,333,93d15738-21bc-11ea-a13a-137349068a90.jpg,2014-07-28 21:23:03.000,5,96dc5b4e-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2014-07-28 21:23:03,2014-07-28
14069,95dcac1c-21bc-11ea-a13a-137349068a90,333,95dcac1c-21bc-11ea-a13a-137349068a90.jpg,2014-07-28 21:23:03.000,6,96dc5b4e-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2014-07-28 21:23:03,2014-07-28
14558,8e4ec8c2-21bc-11ea-a13a-137349068a90,71,8e4ec8c2-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 16:47:04.000,1,302c87c4-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 16:47:04,2014-07-27
14559,90035aca-21bc-11ea-a13a-137349068a90,71,90035aca-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 16:47:04.000,2,302c87c4-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 16:47:04,2014-07-27
14560,8eee6030-21bc-11ea-a13a-137349068a90,71,8eee6030-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 16:47:05.000,3,302c87c4-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 16:47:05,2014-07-27
14561,8ff071c6-21bc-11ea-a13a-137349068a90,71,8ff071c6-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 16:47:05.000,4,302c87c4-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 16:47:05,2014-07-27
14562,8d7872e0-21bc-11ea-a13a-137349068a90,71,8d7872e0-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 16:47:05.000,5,302c87c4-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 16:47:05,2014-07-27
14563,8fa5a65a-21bc-11ea-a13a-137349068a90,71,8fa5a65a-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 16:47:05.000,6,302c87c4-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 16:47:05,2014-07-27
14564,94e3f1ee-21bc-11ea-a13a-137349068a90,71,94e3f1ee-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 16:47:05.000,7,302c87c4-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 16:47:05,2014-07-27
14565,918e3fe0-21bc-11ea-a13a-137349068a90,71,918e3fe0-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 16:47:05.000,8,302c87c4-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 16:47:05,2014-07-27
14566,8d381d44-21bc-11ea-a13a-137349068a90,71,8d381d44-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 16:48:00.000,9,302c87c4-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 16:48:00,2014-07-27
14567,8b47f658-21bc-11ea-a13a-137349068a90,71,8b47f658-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 16:48:00.000,10,302c87c4-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 16:48:00,2014-07-27
19830,8f38f398-21bc-11ea-a13a-137349068a90,416,8f38f398-21bc-11ea-a13a-137349068a90.jpg,2014-08-15 19:45:00.000,1,302be026-7d42-11eb-8fb5-0242ac1c0002,91,cricetomys gambianus,2014-08-15 19:45:00,2014-08-15
19831,9279415c-21bc-11ea-a13a-137349068a90,416,9279415c-21bc-11ea-a13a-137349068a90.jpg,2014-08-15 19:45:00.000,2,302be026-7d42-11eb-8fb5-0242ac1c0002,91,cricetomys gambianus,2014-08-15 19:45:00,2014-08-15
19832,959f1e42-21bc-11ea-a13a-137349068a90,416,959f1e42-21bc-11ea-a13a-137349068a90.jpg,2014-08-15 19:45:00.000,3,302be026-7d42-11eb-8fb5-0242ac1c0002,91,cricetomys gambianus,2014-08-15 19:45:00,2014-08-15
19833,88bce13c-21bc-11ea-a13a-137349068a90,416,88bce13c-21bc-11ea-a13a-137349068a90.jpg,2014-08-15 19:45:00.000,4,302be026-7d42-11eb-8fb5-0242ac1c0002,91,cricetomys gambianus,2014-08-15 19:45:00,2014-08-15
19834,8c91fd38-21bc-11ea-a13a-137349068a90,416,8c91fd38-21bc-11ea-a13a-137349068a90.jpg,2014-08-15 19:45:00.000,5,302be026-7d42-11eb-8fb5-0242ac1c0002,91,cricetomys gambianus,2014-08-15 19:45:00,2014-08-15
19835,9194a95c-21bc-11ea-a13a-137349068a90,416,9194a95c-21bc-11ea-a13a-137349068a90.jpg,2014-08-15 19:45:00.000,6,302be026-7d42-11eb-8fb5-0242ac1c0002,91,cricetomys gambianus,2014-08-15 19:45:00,2014-08-15
19836,991de788-21bc-11ea-a13a-137349068a90,416,991de788-21bc-11ea-a13a-137349068a90.jpg,2014-08-15 19:45:00.000,7,302be026-7d42-11eb-8fb5-0242ac1c0002,91,cricetomys gambianus,2014-08-15 19:45:00,2014-08-15
19837,87544236-21bc-11ea-a13a-137349068a90,416,87544236-21bc-11ea-a13a-137349068a90.jpg,2014-08-15 19:45:00.000,8,302be026-7d42-11eb-8fb5-0242ac1c0002,91,cricetomys gambianus,2014-08-15 19:45:00,2014-08-15
19838,876b7e74-21bc-11ea-a13a-137349068a90,416,876b7e74-21bc-11ea-a13a-137349068a90.jpg,2014-08-15 19:45:01.000,9,302be026-7d42-11eb-8fb5-0242ac1c0002,91,cricetomys gambianus,2014-08-15 19:45:01,2014-08-15
19839,8b9449a4-21bc-11ea-a13a-137349068a90,416,8b9449a4-21bc-11ea-a13a-137349068a90.jpg,2014-08-15 19:45:01.000,10,302be026-7d42-11eb-8fb5-0242ac1c0002,91,cricetomys gambianus,2014-08-15 19:45:01,2014-08-15
21356,8e1951ec-21bc-11ea-a13a-137349068a90,530,8e1951ec-21bc-11ea-a13a-137349068a90.jpg,2013-07-27 20:39:04.000,1,9431102e-21bc-11ea-a13a-137349068a90,318,atherurus africanus,2013-07-27 20:39:04,2013-07-27
21357,87337092-21bc-11ea-a13a-137349068a90,530,87337092-21bc-11ea-a13a-137349068a90.jpg,2013-07-27 20:39:04.000,2,9431102e-21bc-11ea-a13a-137349068a90,318,atherurus africanus,2013-07-27 20:39:04,2013-07-27
21358,94310e80-21bc-11ea-a13a-137349068a90,530,94310e80-21bc-11ea-a13a-137349068a90.jpg,2013-07-27 20:39:04.000,3,9431102e-21bc-11ea-a13a-137349068a90,318,atherurus africanus,2013-07-27 20:39:04,2013-07-27
24014,931737fe-21bc-11ea-a13a-137349068a90,312,931737fe-21bc-11ea-a13a-137349068a90.jpg,2014-07-01 13:47:00.000,1,98e33d40-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2014-07-01 13:47:00,2014-07-01
24015,98e33bce-21bc-11ea-a13a-137349068a90,312,98e33bce-21bc-11ea-a13a-137349068a90.jpg,2014-07-01 13:47:01.000,2,98e33d40-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2014-07-01 13:47:01,2014-07-01
24016,912bbb9a-21bc-11ea-a13a-137349068a90,312,912bbb9a-21bc-11ea-a13a-137349068a90.jpg,2014-07-01 13:47:01.000,3,98e33d40-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2014-07-01 13:47:01,2014-07-01
24017,97fab9b2-21bc-11ea-a13a-137349068a90,312,97fab9b2-21bc-11ea-a13a-137349068a90.jpg,2014-07-01 13:47:01.000,4,98e33d40-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2014-07-01 13:47:01,2014-07-01
24018,9487eeee-21bc-11ea-a13a-137349068a90,312,9487eeee-21bc-11ea-a13a-137349068a90.jpg,2014-07-01 13:47:01.000,5,98e33d40-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2014-07-01 13:47:01,2014-07-01
24019,8fdc04fc-21bc-11ea-a13a-137349068a90,312,8fdc04fc-21bc-11ea-a13a-137349068a90.jpg,2014-07-01 13:47:01.000,6,98e33d40-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2014-07-01 13:47:01,2014-07-01
27283,95ce6774-21bc-11ea-a13a-137349068a90,541,95ce6774-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 19:13:05.000,1,987afeec-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2014-07-27 19:13:05,2014-07-27
27284,8a600898-21bc-11ea-a13a-137349068a90,541,8a600898-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 19:13:05.000,2,987afeec-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2014-07-27 19:13:05,2014-07-27
27285,987afd02-21bc-11ea-a13a-137349068a90,541,987afd02-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 19:13:05.000,3,987afeec-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2014-07-27 19:13:05,2014-07-27
29277,8f53a9e0-21bc-11ea-a13a-137349068a90,312,8f53a9e0-21bc-11ea-a13a-137349068a90.jpg,2014-06-26 07:49:03.000,11,30212f82-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-06-26 07:49:03,2014-06-26
29278,8ee145bc-21bc-11ea-a13a-137349068a90,312,8ee145bc-21bc-11ea-a13a-137349068a90.jpg,2014-06-26 07:49:03.000,12,30212f82-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-06-26 07:49:03,2014-06-26
29279,90bfb990-21bc-11ea-a13a-137349068a90,312,90bfb990-21bc-11ea-a13a-137349068a90.jpg,2014-06-26 07:49:04.000,13,30212f82-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-06-26 07:49:04,2014-06-26
29280,86d73246-21bc-11ea-a13a-137349068a90,312,86d73246-21bc-11ea-a13a-137349068a90.jpg,2014-06-26 07:49:04.000,14,30212f82-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-06-26 07:49:04,2014-06-26
29281,8fffefc0-21bc-11ea-a13a-137349068a90,312,8fffefc0-21bc-11ea-a13a-137349068a90.jpg,2014-06-26 07:49:04.000,15,30212f82-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-06-26 07:49:04,2014-06-26
29282,8aabec22-21bc-11ea-a13a-137349068a90,312,8aabec22-21bc-11ea-a13a-137349068a90.jpg,2014-06-26 07:49:05.000,16,30212f82-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-06-26 07:49:05,2014-06-26
29283,94a92366-21bc-11ea-a13a-137349068a90,312,94a92366-21bc-11ea-a13a-137349068a90.jpg,2014-06-26 07:49:05.000,17,30212f82-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-06-26 07:49:05,2014-06-26
29284,8c8f2fc2-21bc-11ea-a13a-137349068a90,312,8c8f2fc2-21bc-11ea-a13a-137349068a90.jpg,2014-06-26 07:50:00.000,18,30212f82-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-06-26 07:50:00,2014-06-26
29285,9731163e-21bc-11ea-a13a-137349068a90,312,9731163e-21bc-11ea-a13a-137349068a90.jpg,2014-06-26 07:50:00.000,19,30212f82-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-06-26 07:50:00,2014-06-26
29286,8f7109f4-21bc-11ea-a13a-137349068a90,312,8f7109f4-21bc-11ea-a13a-137349068a90.jpg,2014-06-26 07:50:00.000,20,30212f82-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-06-26 07:50:00,2014-06-26
30575,95bed2aa-21bc-11ea-a13a-137349068a90,516,95bed2aa-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 06:39:01.000,1,302d9844-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 06:39:01,2014-08-29
30576,8b35cdac-21bc-11ea-a13a-137349068a90,516,8b35cdac-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 06:39:02.000,2,302d9844-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 06:39:02,2014-08-29
30577,8e49f32e-21bc-11ea-a13a-137349068a90,516,8e49f32e-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 06:39:02.000,3,302d9844-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 06:39:02,2014-08-29
30578,92f5f0c6-21bc-11ea-a13a-137349068a90,516,92f5f0c6-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 06:39:02.000,4,302d9844-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 06:39:02,2014-08-29
30579,98b54f84-21bc-11ea-a13a-137349068a90,516,98b54f84-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 06:39:02.000,5,302d9844-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 06:39:02,2014-08-29
30580,8d7ef75a-21bc-11ea-a13a-137349068a90,516,8d7ef75a-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 06:39:02.000,6,302d9844-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 06:39:02,2014-08-29
30581,89597682-21bc-11ea-a13a-137349068a90,516,89597682-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 06:39:02.000,7,302d9844-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 06:39:02,2014-08-29
30582,880ee898-21bc-11ea-a13a-137349068a90,516,880ee898-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 06:39:02.000,8,302d9844-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 06:39:02,2014-08-29
30583,979745c6-21bc-11ea-a13a-137349068a90,516,979745c6-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 06:39:02.000,9,302d9844-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 06:39:02,2014-08-29
30584,910094ba-21bc-11ea-a13a-137349068a90,516,910094ba-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 06:39:02.000,10,302d9844-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 06:39:02,2014-08-29
31325,91555734-21bc-11ea-a13a-137349068a90,504,91555734-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 08:22:00.000,1,9155591e-21bc-11ea-a13a-137349068a90,321,funisciurus carruthersi,2014-08-29 08:22:00,2014-08-29
31326,8d0deff6-21bc-11ea-a13a-137349068a90,504,8d0deff6-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 08:22:00.000,2,9155591e-21bc-11ea-a13a-137349068a90,321,funisciurus carruthersi,2014-08-29 08:22:00,2014-08-29
31327,8e54ecd4-21bc-11ea-a13a-137349068a90,504,8e54ecd4-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 08:22:00.000,3,9155591e-21bc-11ea-a13a-137349068a90,321,funisciurus carruthersi,2014-08-29 08:22:00,2014-08-29
37630,8a172a92-21bc-11ea-a13a-137349068a90,416,8a172a92-21bc-11ea-a13a-137349068a90.jpg,2014-08-15 09:28:05.000,1,8a172c22-21bc-11ea-a13a-137349068a90,344,turtur tympanistria,2014-08-15 09:28:05,2014-08-15
37631,891f9e1c-21bc-11ea-a13a-137349068a90,416,891f9e1c-21bc-11ea-a13a-137349068a90.jpg,2014-08-15 09:28:05.000,2,8a172c22-21bc-11ea-a13a-137349068a90,344,turtur tympanistria,2014-08-15 09:28:05,2014-08-15
37632,88de6c94-21bc-11ea-a13a-137349068a90,416,88de6c94-21bc-11ea-a13a-137349068a90.jpg,2014-08-15 09:28:05.000,3,8a172c22-21bc-11ea-a13a-137349068a90,344,turtur tympanistria,2014-08-15 09:28:05,2014-08-15
38862,9275a57e-21bc-11ea-a13a-137349068a90,333,9275a57e-21bc-11ea-a13a-137349068a90.jpg,2013-09-20 23:54:00.000,1,985a0660-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-09-20 23:54:00,2013-09-20
38863,8ab90ca4-21bc-11ea-a13a-137349068a90,333,8ab90ca4-21bc-11ea-a13a-137349068a90.jpg,2013-09-20 23:54:01.000,2,985a0660-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-09-20 23:54:01,2013-09-20
38864,8b7f3802-21bc-11ea-a13a-137349068a90,333,8b7f3802-21bc-11ea-a13a-137349068a90.jpg,2013-09-20 23:54:01.000,3,985a0660-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-09-20 23:54:01,2013-09-20
38865,86fe2b80-21bc-11ea-a13a-137349068a90,333,86fe2b80-21bc-11ea-a13a-137349068a90.jpg,2013-09-20 23:54:01.000,4,985a0660-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-09-20 23:54:01,2013-09-20
38866,88af9126-21bc-11ea-a13a-137349068a90,333,88af9126-21bc-11ea-a13a-137349068a90.jpg,2013-09-20 23:54:01.000,5,985a0660-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-09-20 23:54:01,2013-09-20
38867,87fa6b70-21bc-11ea-a13a-137349068a90,333,87fa6b70-21bc-11ea-a13a-137349068a90.jpg,2013-09-20 23:54:01.000,6,985a0660-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-09-20 23:54:01,2013-09-20
38868,94157f76-21bc-11ea-a13a-137349068a90,333,94157f76-21bc-11ea-a13a-137349068a90.jpg,2013-09-20 23:54:02.000,7,985a0660-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-09-20 23:54:02,2013-09-20
38869,92d1078e-21bc-11ea-a13a-137349068a90,333,92d1078e-21bc-11ea-a13a-137349068a90.jpg,2013-09-20 23:54:02.000,8,985a0660-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-09-20 23:54:02,2013-09-20
38870,985a0476-21bc-11ea-a13a-137349068a90,333,985a0476-21bc-11ea-a13a-137349068a90.jpg,2013-09-20 23:54:02.000,9,985a0660-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-09-20 23:54:02,2013-09-20
47302,9846c1ea-21bc-11ea-a13a-137349068a90,356,9846c1ea-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 11:04:05.000,1,3000d192-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 11:04:05,2014-08-29
47303,887b34c6-21bc-11ea-a13a-137349068a90,356,887b34c6-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 11:04:05.000,2,3000d192-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 11:04:05,2014-08-29
47304,90ff484e-21bc-11ea-a13a-137349068a90,356,90ff484e-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 11:04:05.000,3,3000d192-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 11:04:05,2014-08-29
47305,9377509e-21bc-11ea-a13a-137349068a90,356,9377509e-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 11:05:00.000,4,3000d192-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 11:05:00,2014-08-29
47306,94700f18-21bc-11ea-a13a-137349068a90,356,94700f18-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 11:05:00.000,5,3000d192-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 11:05:00,2014-08-29
47307,8e6313e0-21bc-11ea-a13a-137349068a90,356,8e6313e0-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 11:05:00.000,6,3000d192-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 11:05:00,2014-08-29
47308,986b9704-21bc-11ea-a13a-137349068a90,356,986b9704-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 11:05:00.000,7,3000d192-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 11:05:00,2014-08-29
47309,98b7fb44-21bc-11ea-a13a-137349068a90,356,98b7fb44-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 11:05:00.000,8,3000d192-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 11:05:00,2014-08-29
47310,86d09620-21bc-11ea-a13a-137349068a90,356,86d09620-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 11:05:00.000,9,3000d192-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 11:05:00,2014-08-29
47311,9779891e-21bc-11ea-a13a-137349068a90,356,9779891e-21bc-11ea-a13a-137349068a90.jpg,2014-08-29 11:05:00.000,10,3000d192-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-29 11:05:00,2014-08-29
47594,90eb2378-21bc-11ea-a13a-137349068a90,333,90eb2378-21bc-11ea-a13a-137349068a90.jpg,2013-09-20 06:43:05.000,21,30229c1e-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2013-09-20 06:43:05,2013-09-20
47595,8aa94990-21bc-11ea-a13a-137349068a90,333,8aa94990-21bc-11ea-a13a-137349068a90.jpg,2013-09-20 06:43:05.000,22,30229c1e-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2013-09-20 06:43:05,2013-09-20
47596,89a36fbc-21bc-11ea-a13a-137349068a90,333,89a36fbc-21bc-11ea-a13a-137349068a90.jpg,2013-09-20 06:43:05.000,23,30229c1e-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2013-09-20 06:43:05,2013-09-20
47597,8f2136fe-21bc-11ea-a13a-137349068a90,333,8f2136fe-21bc-11ea-a13a-137349068a90.jpg,2013-09-20 06:43:05.000,24,30229c1e-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2013-09-20 06:43:05,2013-09-20
47598,8c1d0578-21bc-11ea-a13a-137349068a90,333,8c1d0578-21bc-11ea-a13a-137349068a90.jpg,2013-09-20 06:44:00.000,25,30229c1e-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2013-09-20 06:44:00,2013-09-20
47599,93957128-21bc-11ea-a13a-137349068a90,333,93957128-21bc-11ea-a13a-137349068a90.jpg,2013-09-20 06:44:00.000,26,30229c1e-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2013-09-20 06:44:00,2013-09-20
47600,8a346ca6-21bc-11ea-a13a-137349068a90,333,8a346ca6-21bc-11ea-a13a-137349068a90.jpg,2013-09-20 06:44:00.000,27,30229c1e-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2013-09-20 06:44:00,2013-09-20
47601,91486614-21bc-11ea-a13a-137349068a90,333,91486614-21bc-11ea-a13a-137349068a90.jpg,2013-09-20 06:44:00.000,28,30229c1e-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2013-09-20 06:44:00,2013-09-20
