,image_id,location,filename,datetime,frame_num,seq_id,category_id,category_name,datetime_obj,date
1201,9096bb26-21bc-11ea-a13a-137349068a90,385,9096bb26-21bc-11ea-a13a-137349068a90.jpg,2014-08-06 19:07:04.000,8,3020d492-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-06 19:07:04,2014-08-06
1202,879e1618-21bc-11ea-a13a-137349068a90,385,879e1618-21bc-11ea-a13a-137349068a90.jpg,2014-08-06 19:07:04.000,9,3020d492-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-06 19:07:04,2014-08-06
1203,8cf719de-21bc-11ea-a13a-137349068a90,385,8cf719de-21bc-11ea-a13a-137349068a90.jpg,2014-08-06 19:07:04.000,10,3020d492-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-06 19:07:04,2014-08-06
1204,9288bf2e-21bc-11ea-a13a-137349068a90,123,9288bf2e-21bc-11ea-a13a-137349068a90.jpg,2013-08-26 23:36:04.000,1,9288c0c8-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-08-26 23:36:04,2013-08-26
1205,8c354066-21bc-11ea-a13a-137349068a90,123,8c354066-21bc-11ea-a13a-137349068a90.jpg,2013-08-26 23:36:04.000,2,9288c0c8-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-08-26 23:36:04,2013-08-26
1206,8dde4688-21bc-11ea-a13a-137349068a90,123,8dde4688-21bc-11ea-a13a-137349068a90.jpg,2013-08-26 23:36:04.000,3,9288c0c8-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-08-26 23:36:04,2013-08-26
2383,8cea3e26-21bc-11ea-a13a-137349068a90,144,8cea3e26-21bc-11ea-a13a-137349068a90.jpg,2014-08-21 06:28:03.000,1,8d5568cc-21bc-11ea-a13a-137349068a90,321,funisciurus carruthersi,2014-08-21 06:28:03,2014-08-21
2384,887ec0be-21bc-11ea-a13a-137349068a90,144,887ec0be-21bc-11ea-a13a-137349068a90.jpg,2014-08-21 06:28:03.000,2,8d5568cc-21bc-11ea-a13a-137349068a90,321,funisciurus carruthersi,2014-08-21 06:28:03,2014-08-21
2385,8d55675a-21bc-11ea-a13a-137349068a90,144,8d55675a-21bc-11ea-a13a-137349068a90.jpg,2014-08-21 06:28:03.000,3,8d5568cc-21bc-11ea-a13a-137349068a90,321,funisciurus carruthersi,2014-08-21 06:28:03,2014-08-21
2641,8a0d87a8-21bc-11ea-a13a-137349068a90,123,8a0d87a8-21bc-11ea-a13a-137349068a90.jpg,2013-08-21 08:30:00.000,1,9002ce3e-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2013-08-21 08:30:00,2013-08-21
2642,8f321d84-21bc-11ea-a13a-137349068a90,123,8f321d84-21bc-11ea-a13a-137349068a90.jpg,2013-08-21 08:30:00.000,2,9002ce3e-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2013-08-21 08:30:00,2013-08-21
2643,9002cc4a-21bc-11ea-a13a-137349068a90,123,9002cc4a-21bc-11ea-a13a-137349068a90.jpg,2013-08-21 08:30:00.000,3,9002ce3e-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2013-08-21 08:30:00,2013-08-21
3317,91cc81ec-21bc-11ea-a13a-137349068a90,123,91cc81ec-21bc-11ea-a13a-137349068a90.jpg,2013-08-12 09:38:02.000,1,971fd8e2-21bc-11ea-a13a-137349068a90,321,funisciurus carruthersi,2013-08-12 09:38:02,2013-08-12
3318,971fd75c-21bc-11ea-a13a-137349068a90,123,971fd75c-21bc-11ea-a13a-137349068a90.jpg,2013-08-12 09:38:02.000,2,971fd8e2-21bc-11ea-a13a-137349068a90,321,funisciurus carruthersi,2013-08-12 09:38:02,2013-08-12
3319,95370c58-21bc-11ea-a13a-137349068a90,123,95370c58-21bc-11ea-a13a-137349068a90.jpg,2013-08-12 09:38:02.000,3,971fd8e2-21bc-11ea-a13a-137349068a90,321,funisciurus carruthersi,2013-08-12 09:38:02,2013-08-12
3472,98b3be76-21bc-11ea-a13a-137349068a90,385,98b3be76-21bc-11ea-a13a-137349068a90.jpg,2014-08-06 19:07:04.000,11,3020d564-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-06 19:07:04,2014-08-06
3473,924ef3ca-21bc-11ea-a13a-137349068a90,385,924ef3ca-21bc-11ea-a13a-137349068a90.jpg,2014-08-06 19:07:04.000,12,3020d564-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-06 19:07:04,2014-08-06
3474,885caf4c-21bc-11ea-a13a-137349068a90,385,885caf4c-21bc-11ea-a13a-137349068a90.jpg,2014-08-06 19:07:05.000,13,3020d564-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-06 19:07:05,2014-08-06
3475,94fe296a-21bc-11ea-a13a-137349068a90,385,94fe296a-21bc-11ea-a13a-137349068a90.jpg,2014-08-06 19:07:05.000,14,3020d564-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-06 19:07:05,2014-08-06
3476,90fafef6-21bc-11ea-a13a-137349068a90,385,90fafef6-21bc-11ea-a13a-137349068a90.jpg,2014-08-06 19:07:05.000,15,3020d564-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-06 19:07:05,2014-08-06
3477,8b3df4d2-21bc-11ea-a13a-137349068a90,385,8b3df4d2-21bc-11ea-a13a-137349068a90.jpg,2014-08-06 19:07:05.000,16,3020d564-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-06 19:07:05,2014-08-06
3478,92cea304-21bc-11ea-a13a-137349068a90,385,92cea304-21bc-11ea-a13a-137349068a90.jpg,2014-08-06 19:07:05.000,17,3020d564-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-06 19:07:05,2014-08-06
3479,88f03d02-21bc-11ea-a13a-137349068a90,385,88f03d02-21bc-11ea-a13a-137349068a90.jpg,2014-08-06 19:07:05.000,18,3020d564-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-08-06 19:07:05,2014-08-06
5224,8937e03a-21bc-11ea-a13a-137349068a90,314,8937e03a-21bc-11ea-a13a-137349068a90.jpg,2013-07-23 07:11:04.000,11,2ffec708-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-23 07:11:04,2013-07-23
5225,87c9759c-21bc-11ea-a13a-137349068a90,314,87c9759c-21bc-11ea-a13a-137349068a90.jpg,2013-07-23 07:11:05.000,12,2ffec708-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-23 07:11:05,2013-07-23
5339,89d4e858-21bc-11ea-a13a-137349068a90,385,89d4e858-21bc-11ea-a13a-137349068a90.jpg,2013-09-27 09:35:03.000,1,300207a6-7d42-11eb-8fb5-0242ac1c0002,316,cercopithecus lhoesti,2013-09-27 09:35:03,2013-09-27
5340,8b5efc2c-21bc-11ea-a13a-137349068a90,385,8b5efc2c-21bc-11ea-a13a-137349068a90.jpg,2013-09-27 09:35:03.000,2,300207a6-7d42-11eb-8fb5-0242ac1c0002,316,cercopithecus lhoesti,2013-09-27 09:35:03,2013-09-27
5341,8910268a-21bc-11ea-a13a-137349068a90,385,8910268a-21bc-11ea-a13a-137349068a90.jpg,2013-09-27 09:35:03.000,3,300207a6-7d42-11eb-8fb5-0242ac1c0002,316,cercopithecus lhoesti,2013-09-27 09:35:03,2013-09-27
5342,880463a0-21bc-11ea-a13a-137349068a90,385,880463a0-21bc-11ea-a13a-137349068a90.jpg,2013-09-27 09:35:04.000,4,300207a6-7d42-11eb-8fb5-0242ac1c0002,316,cercopithecus lhoesti,2013-09-27 09:35:04,2013-09-27
5343,902632b6-21bc-11ea-a13a-137349068a90,385,902632b6-21bc-11ea-a13a-137349068a90.jpg,2013-09-27 09:35:05.000,5,300207a6-7d42-11eb-8fb5-0242ac1c0002,316,cercopithecus lhoesti,2013-09-27 09:35:05,2013-09-27
5344,91092634-21bc-11ea-a13a-137349068a90,385,91092634-21bc-11ea-a13a-137349068a90.jpg,2013-09-27 09:35:05.000,6,300207a6-7d42-11eb-8fb5-0242ac1c0002,316,cercopithecus lhoesti,2013-09-27 09:35:05,2013-09-27
5345,90faf8fc-21bc-11ea-a13a-137349068a90,385,90faf8fc-21bc-11ea-a13a-137349068a90.jpg,2013-09-27 09:35:05.000,7,300207a6-7d42-11eb-8fb5-0242ac1c0002,316,cercopithecus lhoesti,2013-09-27 09:35:05,2013-09-27
5346,8f7e07ee-21bc-11ea-a13a-137349068a90,385,8f7e07ee-21bc-11ea-a13a-137349068a90.jpg,2013-09-27 09:35:05.000,8,300207a6-7d42-11eb-8fb5-0242ac1c0002,316,cercopithecus lhoesti,2013-09-27 09:35:05,2013-09-27
5347,97ef4532-21bc-11ea-a13a-137349068a90,385,97ef4532-21bc-11ea-a13a-137349068a90.jpg,2013-09-27 09:35:05.000,9,300207a6-7d42-11eb-8fb5-0242ac1c0002,316,cercopithecus lhoesti,2013-09-27 09:35:05,2013-09-27
5348,98c1550e-21bc-11ea-a13a-137349068a90,385,98c1550e-21bc-11ea-a13a-137349068a90.jpg,2013-09-27 09:35:05.000,10,300207a6-7d42-11eb-8fb5-0242ac1c0002,316,cercopithecus lhoesti,2013-09-27 09:35:05,2013-09-27
5707,86dda284-21bc-11ea-a13a-137349068a90,123,86dda284-21bc-11ea-a13a-137349068a90.jpg,2013-08-26 03:51:00.000,1,99229580-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-08-26 03:51:00,2013-08-26
5708,9922938c-21bc-11ea-a13a-137349068a90,123,9922938c-21bc-11ea-a13a-137349068a90.jpg,2013-08-26 03:51:00.000,2,99229580-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-08-26 03:51:00,2013-08-26
5709,87e13632-21bc-11ea-a13a-137349068a90,123,87e13632-21bc-11ea-a13a-137349068a90.jpg,2013-08-26 03:51:00.000,3,99229580-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-08-26 03:51:00,2013-08-26
5710,87e828ca-21bc-11ea-a13a-137349068a90,123,87e828ca-21bc-11ea-a13a-137349068a90.jpg,2013-08-26 03:51:01.000,4,99229580-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-08-26 03:51:01,2013-08-26
5711,90bc6e34-21bc-11ea-a13a-137349068a90,123,90bc6e34-21bc-11ea-a13a-137349068a90.jpg,2013-08-26 03:51:01.000,5,99229580-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-08-26 03:51:01,2013-08-26
5712,957ca786-21bc-11ea-a13a-137349068a90,123,957ca786-21bc-11ea-a13a-137349068a90.jpg,2013-08-26 03:51:01.000,6,99229580-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-08-26 03:51:01,2013-08-26
6695,86b4639c-21bc-11ea-a13a-137349068a90,123,86b4639c-21bc-11ea-a13a-137349068a90.jpg,2013-07-22 12:59:01.000,1,30253a32-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-22 12:59:01,2013-07-22
6696,89945a04-21bc-11ea-a13a-137349068a90,123,89945a04-21bc-11ea-a13a-137349068a90.jpg,2013-07-22 12:59:01.000,2,30253a32-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-22 12:59:01,2013-07-22
6697,91378ce0-21bc-11ea-a13a-137349068a90,123,91378ce0-21bc-11ea-a13a-137349068a90.jpg,2013-07-22 12:59:01.000,3,30253a32-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-22 12:59:01,2013-07-22
6698,8e228b54-21bc-11ea-a13a-137349068a90,123,8e228b54-21bc-11ea-a13a-137349068a90.jpg,2013-07-22 12:59:01.000,4,30253a32-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-22 12:59:01,2013-07-22
6699,86868a76-21bc-11ea-a13a-137349068a90,123,86868a76-21bc-11ea-a13a-137349068a90.jpg,2013-07-22 12:59:01.000,5,30253a32-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-22 12:59:01,2013-07-22
6700,901b8f28-21bc-11ea-a13a-137349068a90,123,901b8f28-21bc-11ea-a13a-137349068a90.jpg,2013-07-22 12:59:01.000,6,30253a32-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-22 12:59:01,2013-07-22
6701,8c1537a8-21bc-11ea-a13a-137349068a90,123,8c1537a8-21bc-11ea-a13a-137349068a90.jpg,2013-07-22 12:59:01.000,7,30253a32-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-22 12:59:01,2013-07-22
6702,8bb0d088-21bc-11ea-a13a-137349068a90,123,8bb0d088-21bc-11ea-a13a-137349068a90.jpg,2013-07-22 12:59:01.000,8,30253a32-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-22 12:59:01,2013-07-22
6703,8c961396-21bc-11ea-a13a-137349068a90,123,8c961396-21bc-11ea-a13a-137349068a90.jpg,2013-07-22 12:59:02.000,9,30253a32-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-22 12:59:02,2013-07-22
6704,91824c44-21bc-11ea-a13a-137349068a90,123,91824c44-21bc-11ea-a13a-137349068a90.jpg,2013-07-22 12:59:02.000,10,30253a32-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-07-22 12:59:02,2013-07-22
7532,8bc6bdd0-21bc-11ea-a13a-137349068a90,123,8bc6bdd0-21bc-11ea-a13a-137349068a90.jpg,2014-06-30 18:57:00.000,11,302c5de4-7d42-11eb-8fb5-0242ac1c0002,318,atherurus africanus,2014-06-30 18:57:00,2014-06-30
7533,897d67fe-21bc-11ea-a13a-137349068a90,123,897d67fe-21bc-11ea-a13a-137349068a90.jpg,2014-06-30 18:57:00.000,12,302c5de4-7d42-11eb-8fb5-0242ac1c0002,318,atherurus africanus,2014-06-30 18:57:00,2014-06-30
7971,938edba6-21bc-11ea-a13a-137349068a90,123,938edba6-21bc-11ea-a13a-137349068a90.jpg,2013-07-26 10:24:03.000,1,9440f70a-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2013-07-26 10:24:03,2013-07-26
7972,9440f5de-21bc-11ea-a13a-137349068a90,123,9440f5de-21bc-11ea-a13a-137349068a90.jpg,2013-07-26 10:24:03.000,2,9440f70a-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2013-07-26 10:24:03,2013-07-26
7973,9114fe32-21bc-11ea-a13a-137349068a90,123,9114fe32-21bc-11ea-a13a-137349068a90.jpg,2013-07-26 10:24:03.000,3,9440f70a-21bc-11ea-a13a-137349068a90,317,cephalophus nigrifrons,2013-07-26 10:24:03,2013-07-26
9041,94cbbf20-21bc-11ea-a13a-137349068a90,123,94cbbf20-21bc-11ea-a13a-137349068a90.jpg,2013-08-02 19:44:04.000,1,988d3710-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-08-02 19:44:04,2013-08-02
9042,988d3616-21bc-11ea-a13a-137349068a90,123,988d3616-21bc-11ea-a13a-137349068a90.jpg,2013-08-02 19:44:04.000,2,988d3710-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-08-02 19:44:04,2013-08-02
9043,8c832402-21bc-11ea-a13a-137349068a90,123,8c832402-21bc-11ea-a13a-137349068a90.jpg,2013-08-02 19:44:04.000,3,988d3710-21bc-11ea-a13a-137349068a90,91,cricetomys gambianus,2013-08-02 19:44:04,2013-08-02
9198,93b68e8a-21bc-11ea-a13a-137349068a90,123,93b68e8a-21bc-11ea-a13a-137349068a90.jpg,2014-06-13 15:18:03.000,11,3028cc10-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2014-06-13 15:18:03,2014-06-13
9199,93305004-21bc-11ea-a13a-137349068a90,123,93305004-21bc-11ea-a13a-137349068a90.jpg,2014-06-13 15:18:03.000,12,3028cc10-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2014-06-13 15:18:03,2014-06-13
9200,968f112c-21bc-11ea-a13a-137349068a90,123,968f112c-21bc-11ea-a13a-137349068a90.jpg,2014-06-13 15:18:03.000,13,3028cc10-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2014-06-13 15:18:03,2014-06-13
9201,875a219c-21bc-11ea-a13a-137349068a90,123,875a219c-21bc-11ea-a13a-137349068a90.jpg,2014-06-13 15:18:03.000,14,3028cc10-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2014-06-13 15:18:03,2014-06-13
9202,943b4cce-21bc-11ea-a13a-137349068a90,123,943b4cce-21bc-11ea-a13a-137349068a90.jpg,2014-06-13 15:18:03.000,15,3028cc10-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2014-06-13 15:18:03,2014-06-13
9281,8b17e008-21bc-11ea-a13a-137349068a90,385,8b17e008-21bc-11ea-a13a-137349068a90.jpg,2013-10-01 18:52:04.000,21,30025878-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-10-01 18:52:04,2013-10-01
9282,8b9d8352-21bc-11ea-a13a-137349068a90,385,8b9d8352-21bc-11ea-a13a-137349068a90.jpg,2013-10-01 18:52:04.000,22,30025878-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-10-01 18:52:04,2013-10-01
9283,97523d5a-21bc-11ea-a13a-137349068a90,385,97523d5a-21bc-11ea-a13a-137349068a90.jpg,2013-10-01 18:52:04.000,23,30025878-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-10-01 18:52:04,2013-10-01
9284,8d6eb714-21bc-11ea-a13a-137349068a90,385,8d6eb714-21bc-11ea-a13a-137349068a90.jpg,2013-10-01 18:52:04.000,24,30025878-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-10-01 18:52:04,2013-10-01
9285,8bea5b8c-21bc-11ea-a13a-137349068a90,385,8bea5b8c-21bc-11ea-a13a-137349068a90.jpg,2013-10-01 18:52:04.000,25,30025878-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-10-01 18:52:04,2013-10-01
9286,8ed18c26-21bc-11ea-a13a-137349068a90,385,8ed18c26-21bc-11ea-a13a-137349068a90.jpg,2013-10-01 18:52:04.000,26,30025878-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-10-01 18:52:04,2013-10-01
9287,8767b398-21bc-11ea-a13a-137349068a90,385,8767b398-21bc-11ea-a13a-137349068a90.jpg,2013-10-01 18:52:04.000,27,30025878-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-10-01 18:52:04,2013-10-01
9288,895a25be-21bc-11ea-a13a-137349068a90,385,895a25be-21bc-11ea-a13a-137349068a90.jpg,2013-10-01 18:52:05.000,28,30025878-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-10-01 18:52:05,2013-10-01
9289,8b5ca9a4-21bc-11ea-a13a-137349068a90,385,8b5ca9a4-21bc-11ea-a13a-137349068a90.jpg,2013-10-01 18:52:05.000,29,30025878-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-10-01 18:52:05,2013-10-01
9290,9476fa44-21bc-11ea-a13a-137349068a90,385,9476fa44-21bc-11ea-a13a-137349068a90.jpg,2013-10-01 18:52:05.000,30,30025878-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-10-01 18:52:05,2013-10-01
10589,87f05162-21bc-11ea-a13a-137349068a90,123,87f05162-21bc-11ea-a13a-137349068a90.jpg,2013-08-02 06:11:02.000,11,302bd536-7d42-11eb-8fb5-0242ac1c0002,161,genetta tigrina,2013-08-02 06:11:02,2013-08-02
10590,8944414a-21bc-11ea-a13a-137349068a90,123,8944414a-21bc-11ea-a13a-137349068a90.jpg,2013-08-02 06:11:02.000,12,302bd536-7d42-11eb-8fb5-0242ac1c0002,161,genetta tigrina,2013-08-02 06:11:02,2013-08-02
10644,8b79d6c8-21bc-11ea-a13a-137349068a90,385,8b79d6c8-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 07:12:05.000,1,2ffdec3e-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 07:12:05,2014-07-27
10645,8e150b1e-21bc-11ea-a13a-137349068a90,385,8e150b1e-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 07:12:05.000,2,2ffdec3e-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 07:12:05,2014-07-27
10646,8dabf142-21bc-11ea-a13a-137349068a90,385,8dabf142-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 07:12:05.000,3,2ffdec3e-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 07:12:05,2014-07-27
10647,87881e08-21bc-11ea-a13a-137349068a90,385,87881e08-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 07:13:00.000,4,2ffdec3e-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 07:13:00,2014-07-27
10648,8ad14666-21bc-11ea-a13a-137349068a90,385,8ad14666-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 07:13:00.000,5,2ffdec3e-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 07:13:00,2014-07-27
10649,8ec317c2-21bc-11ea-a13a-137349068a90,385,8ec317c2-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 07:13:00.000,6,2ffdec3e-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 07:13:00,2014-07-27
10650,8e0bbd70-21bc-11ea-a13a-137349068a90,385,8e0bbd70-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 07:13:00.000,7,2ffdec3e-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 07:13:00,2014-07-27
10651,8a37a150-21bc-11ea-a13a-137349068a90,385,8a37a150-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 07:13:00.000,8,2ffdec3e-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 07:13:00,2014-07-27
10652,8c4ff99c-21bc-11ea-a13a-137349068a90,385,8c4ff99c-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 07:13:00.000,9,2ffdec3e-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 07:13:00,2014-07-27
10653,923ab950-21bc-11ea-a13a-137349068a90,385,923ab950-21bc-11ea-a13a-137349068a90.jpg,2014-07-27 07:13:00.000,10,2ffdec3e-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2014-07-27 07:13:00,2014-07-27
11538,958d8038-21bc-11ea-a13a-137349068a90,385,958d8038-21bc-11ea-a13a-137349068a90.jpg,2013-10-03 17:24:00.000,11,3024874a-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2013-10-03 17:24:00,2013-10-03
11539,88df7cc4-21bc-11ea-a13a-137349068a90,385,88df7cc4-21bc-11ea-a13a-137349068a90.jpg,2013-10-03 17:24:00.000,12,3024874a-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-10-03 17:24:00,2013-10-03
11540,9814d266-21bc-11ea-a13a-137349068a90,385,9814d266-21bc-11ea-a13a-137349068a90.jpg,2013-10-03 17:24:00.000,13,3024874a-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2013-10-03 17:24:00,2013-10-03
11541,8b169040-21bc-11ea-a13a-137349068a90,385,8b169040-21bc-11ea-a13a-137349068a90.jpg,2013-10-03 17:24:00.000,14,3024874a-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-10-03 17:24:00,2013-10-03
11542,91c415a2-21bc-11ea-a13a-137349068a90,385,91c415a2-21bc-11ea-a13a-137349068a90.jpg,2013-10-03 17:24:00.000,15,3024874a-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2013-10-03 17:24:00,2013-10-03
11543,9629e126-21bc-11ea-a13a-137349068a90,385,9629e126-21bc-11ea-a13a-137349068a90.jpg,2013-10-03 17:24:00.000,16,3024874a-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-10-03 17:24:00,2013-10-03
11544,8980a112-21bc-11ea-a13a-137349068a90,385,8980a112-21bc-11ea-a13a-137349068a90.jpg,2013-10-03 17:24:00.000,17,3024874a-7d42-11eb-8fb5-0242ac1c0002,315,francolinus nobilis,2013-10-03 17:24:00,2013-10-03
11545,980bcb4e-21bc-11ea-a13a-137349068a90,385,980bcb4e-21bc-11ea-a13a-137349068a90.jpg,2013-10-03 17:24:00.000,18,3024874a-7d42-11eb-8fb5-0242ac1c0002,317,cephalophus nigrifrons,2013-10-03 17:24:00,2013-10-03
